Genome	TP	FP	FN
NC_028368	1	0	0
NC_028374	1	0	0
NC_028371	1	0	0
NC_028376	1	1	0
NC_028365	0	1	1
NC_028364	1	0	0
NC_028363	0	1	1
NC_028378	2	0	1
NC_028372	1	0	0
NC_028370	1	0	0
NC_028377	1	0	0
NC_028367	1	0	0
NC_028373	1	0	0
NC_028369	0	2	1
NC_028375	1	0	0
NC_028387	1	1	1
NC_028382	0	1	1
NC_028383	0	1	1
NC_028386	0	1	2
NC_028384	1	3	1
NC_028385	2	0	0
NC_028389	1	0	0
NC_028388	1	0	0
NC_028391	1	1	1
NC_028392	0	2	2
NC_028396	0	1	1
NC_028397	1	0	0
NC_028393	1	2	1
NC_028398	1	0	0
NC_028399	1	1	0
NC_028394	0	2	2
NC_028395	1	1	0
NC_028402	1	1	1
NC_028400	1	0	0
NC_028401	1	1	1
NC_028136	2	1	1
NC_028144	1	0	0
NC_028145	1	1	0
NC_028142	0	3	5
NC_028143	2	1	0
NC_028141	2	2	0
NC_028140	3	0	2
NC_028137	1	1	0
NC_028138	2	0	0
NC_004732	3	0	1
NC_028146	1	1	0
NC_028139	1	0	0
NC_028240	0	1	1
NC_028230	4	2	2
NC_028243	3	1	1
NC_028232	1	5	7
NC_028242	0	2	2
NC_028239	8	2	3
NC_028236	3	3	4
NC_028241	9	1	2
NC_028244	7	1	3
NC_028231	4	2	2
NC_028249	3	6	5
NC_028246	8	1	1
NC_028253	0	1	1
NC_028252	0	1	2
NC_028250	1	0	0
NC_028251	1	0	0
NC_028255	5	1	0
NC_028265	2	2	1
NC_028264	1	3	1
NC_028263	3	1	0
NC_028261	2	1	0
NC_028260	3	0	0
NC_028259	3	2	0
NC_028267	3	2	3
NC_028271	0	1	0
NC_028262	2	3	3
NC_028266	3	1	0
NC_028362	5	2	1
NC_028470	0	2	2
NC_028467	1	1	1
NC_028490	1	0	0
NC_028488	1	1	1
NC_028486	1	1	1
NC_028485	1	1	1
NC_028483	1	1	1
NC_028481	0	2	2
NC_028480	1	1	1
NC_028491	87	23	38
NC_028476	0	1	1
NC_028474	1	0	0
NC_028472	1	0	0
NC_028471	1	0	0
NC_028475	0	4	1
NC_028473	1	0	0
NC_028478	2	2	2
NC_028482	3	2	0
NC_028477	2	0	0
NC_028494	1	0	0
NC_028499	0	1	1
NC_028495	1	1	0
NC_028496	1	1	0
NC_028497	1	1	0
NC_028500	1	0	0
NC_028636	94	29	37
NC_028635	2	2	4
NC_028649	4	0	2
NC_028462	1	2	0
NC_028492	4	3	1
NC_028466	0	1	1
NC_037570	0	1	1
NC_037571	0	1	1
NC_037572	1	0	0
NC_028465	0	1	2
NC_037574	1	1	1
NC_037576	1	1	1
NC_037577	0	1	1
NC_037578	0	1	1
NC_037573	0	1	1
NC_037575	0	1	1
NC_023339	3	1	2
NC_028752	6	2	1
NC_028650	1	1	2
NC_029122	0	1	1
NC_029123	1	1	0
NC_029124	0	1	1
NC_028891	8	6	7
NC_028902	3	1	1
NC_028975	3	1	2
NC_028868	2	1	3
NC_028949	0	1	1
NC_028989	2	2	4
NC_028921	0	2	2
NC_028973	1	2	2
NC_028981	0	1	1
NC_028970	0	1	1
NC_028964	0	2	1
NC_028806	6	2	3
NC_029034	0	3	2
NC_029037	1	1	2
NC_029035	0	3	2
NC_028948	2	0	0
NC_028994	1	4	0
NC_028993	1	6	0
NC_029014	4	1	0
NC_029012	6	1	0
NC_028867	6	1	2
NC_028824	5	3	1
NC_028814	4	3	3
NC_028833	4	4	2
NC_028811	5	2	1
NC_029038	1	2	0
NC_029036	0	2	1
NC_028985	3	2	3
NC_029051	1	0	0
NC_029132	59	36	17
NC_029053	4	3	10
NC_029052	1	1	1
NC_029109	1	3	1
NC_029108	0	2	2
NC_029096	0	2	2
NC_029095	1	0	0
NC_029064	0	1	1
NC_029117	2	2	4
NC_029105	2	1	3
NC_037611	1	2	1
NC_029125	2	1	0
NC_029126	1	3	1
NC_029089	3	1	3
NC_029088	2	3	4
NC_029087	3	1	3
NC_029086	5	0	1
NC_029085	4	0	2
NC_029082	0	1	1
NC_037616	0	1	1
NC_037617	0	2	2
NC_029063	0	1	1
NC_029128	0	1	1
NC_029129	0	2	2
NC_029127	0	1	1
NC_029076	0	1	1
NC_029115	0	1	1
NC_029114	0	1	1
NC_029112	0	1	1
NC_029111	1	1	1
NC_029110	1	2	1
NC_029133	3	1	2
NC_029131	1	2	1
NC_029300	2	1	2
NC_029303	3	0	0
NC_029301	0	1	2
NC_029302	0	3	3
NC_029304	78	32	40
NC_029311	37	45	42
NC_029312	1	1	1
NC_029313	0	1	1
NC_024910	0	1	1
NC_024911	1	0	0
NC_024912	0	1	1
NC_024914	0	1	1
NC_024916	0	1	1
NC_024917	0	1	1
NC_024918	0	1	1
NC_024919	1	0	0
NC_024920	1	0	0
NC_023420	1	0	0
NC_024913	0	1	1
NC_024915	0	1	1
NC_023421	1	1	1
NC_023422	1	1	0
NC_029306	2	1	0
NC_029307	2	0	0
NC_029309	1	1	1
NC_033620	74	47	58
NC_033618	1	0	0
NC_033619	1	0	0
NC_033776	1	1	1
NC_033781	4	2	3
NC_033783	1	0	0
NC_033785	0	1	1
NC_033786	1	0	0
NC_033787	1	0	0
NC_033788	0	1	1
NC_033789	0	1	1
NC_033790	0	1	1
NC_033791	0	1	1
NC_033784	0	1	1
NC_033782	0	1	1
NC_033779	1	3	5
NC_033777	1	3	4
NC_033792	1	2	2
NC_033740	3	6	3
NC_033706	2	2	2
NC_033701	5	2	0
NC_033727	2	1	1
NC_033732	0	1	1
NC_033709	2	2	2
NC_033711	1	3	3
NC_033702	0	1	1
NC_033712	3	1	1
NC_033714	4	0	0
NC_033717	3	1	1
NC_033718	1	1	0
NC_033708	1	1	0
NC_033748	1	0	0
NC_033751	2	0	0
NC_033731	5	2	1
NC_033735	1	2	2
NC_033733	2	0	0
NC_033710	2	1	1
NC_033707	3	0	0
NC_033749	0	1	2
NC_033750	1	2	0
NC_033713	1	2	1
NC_033722	2	0	0
NC_033764	0	1	1
NC_033765	1	0	0
NC_033766	0	1	1
NC_033767	1	1	0
NC_033769	1	0	0
NC_033768	0	1	1
NC_033762	2	0	1
NC_033763	0	2	1
NC_033760	1	1	0
NC_033761	0	1	1
NC_033759	0	1	1
NC_033756	1	0	0
NC_033757	0	1	1
NC_033758	1	1	1
NC_033725	0	1	1
NC_033729	1	0	0
NC_033772	2	0	0
NC_033773	1	2	1
NC_033774	0	1	1
NC_033745	4	2	2
NC_033744	3	1	2
NC_033741	2	4	2
NC_033746	3	2	1
NC_033747	1	2	2
NC_033742	0	3	3
NC_033743	0	4	3
NC_033736	0	3	3
NC_033739	3	0	1
NC_033738	3	1	1
NC_033696	1	3	2
NC_033695	1	0	0
NC_033720	2	1	0
NC_033716	1	1	0
NC_033700	3	4	1
NC_033734	1	1	1
NC_033704	2	0	0
NC_033705	5	1	0
NC_033753	1	0	0
NC_033754	1	1	0
NC_033730	1	1	1
NC_033728	2	1	1
NC_033703	3	1	0
NC_033719	1	4	2
NC_033752	0	3	2
NC_033755	0	1	1
NC_018102	3	2	2
NC_018105	2	1	1
NC_033793	0	2	1
NC_033824	1	2	1
NC_033823	1	0	0
NC_033820	1	0	0
NC_033828	1	0	0
NC_033830	0	1	1
NC_033831	0	2	2
NC_033847	0	1	1
NC_033851	1	0	0
NC_033852	1	0	0
NC_033816	1	0	0
NC_033815	0	5	2
NC_033822	0	1	1
NC_033827	1	0	0
NC_033829	72	39	23
NC_033832	1	1	1
NC_033833	2	0	0
NC_033834	1	0	0
NC_033821	0	3	3
NC_033817	2	0	0
NC_018136	0	1	1
NC_018137	0	2	2
NC_018138	0	1	1
NC_018151	3	2	2
NC_018173	1	2	2
NC_018174	4	2	4
NC_018175	5	0	1
NC_018176	0	1	1
NC_034017	1	1	0
NC_018226	0	1	1
NC_034161	1	0	0
NC_034160	2	0	0
NC_034155	3	2	0
NC_034158	3	1	0
NC_034159	1	0	0
NC_034167	1	0	0
NC_034215	0	1	1
NC_034214	0	1	1
NC_034210	0	2	2
NC_034216	0	1	1
NC_034217	0	1	1
NC_034219	2	3	4
NC_034218	4	3	2
NC_034221	2	4	4
NC_034220	1	3	5
NC_034222	0	1	1
NC_034223	1	1	0
NC_034224	0	2	1
NC_034225	0	2	1
NC_034240	3	4	4
NC_034243	2	2	2
NC_018403	0	1	1
NC_018404	1	1	1
NC_018402	1	0	0
NC_018401	1	3	1
NC_018382	1	1	2
NC_018399	2	1	1
NC_018384	1	1	0
NC_018383	0	1	1
NC_034265	2	2	4
NC_034266	71	44	59
NC_034267	1	1	0
NC_034253	3	3	2
NC_034247	1	3	6
NC_034246	1	5	6
NC_034250	1	1	0
NC_034245	1	0	0
NC_034254	1	0	0
NC_034255	0	1	1
NC_034256	1	0	0
NC_034261	0	1	1
NC_034262	1	0	0
NC_034263	0	1	1
NC_034252	3	0	1
NC_034251	2	2	3
NC_034264	2	3	2
NC_034273	1	1	0
NC_018448	3	1	2
NC_018450	2	0	1
NC_018449	2	2	3
NC_018456	2	0	0
NC_018457	3	0	1
NC_018458	3	3	2
NC_018481	1	1	1
NC_018484	1	1	1
NC_018482	1	0	1
NC_018483	1	1	1
NC_018455	1	0	0
NC_018461	1	0	0
NC_018462	1	0	1
NC_018466	0	1	1
NC_018459	0	1	1
NC_018460	1	0	1
NC_018465	1	0	0
NC_018464	0	1	2
NC_018467	1	0	0
NC_018463	1	0	0
NC_018476	1	0	0
NC_018477	1	0	1
NC_018478	0	1	1
NC_034375	2	2	2
NC_034378	3	2	4
NC_034377	3	1	1
NC_034376	4	2	1
NC_034381	0	3	1
NC_034384	1	0	0
NC_023425	2	0	1
NC_023435	1	2	1
NC_023434	2	0	0
NC_023433	1	1	1
NC_023432	0	2	2
NC_023431	0	3	2
NC_023429	2	1	0
NC_023428	2	1	0
NC_023430	1	1	1
NC_023427	2	1	0
NC_023436	1	1	1
NC_030311	2	1	0
NC_030310	2	2	4
NC_030309	1	0	0
NC_030378	0	1	1
NC_030379	1	1	1
NC_030380	1	1	1
NC_030392	2	0	0
NC_023441	2	2	1
NC_023442	86	32	41
NC_023440	2	1	1
NC_023443	1	0	0
NC_030396	1	1	0
NC_030395	1	1	0
NC_030393	0	2	1
NC_030398	1	1	2
NC_030400	1	0	1
NC_030402	2	0	0
NC_030405	0	1	1
NC_030406	0	1	1
NC_030407	1	1	1
NC_030409	1	0	0
NC_030410	0	1	1
NC_030413	0	1	1
NC_030415	0	1	1
NC_030411	0	1	1
NC_030412	0	1	1
NC_030414	0	1	1
NC_030408	0	1	1
NC_030391	0	1	1
NC_030399	1	0	0
NC_030397	0	1	1
NC_030447	2	2	2
NC_030448	1	3	2
NC_030479	0	1	1
NC_030480	0	1	1
NC_030458	3	3	1
NC_030472	3	4	1
NC_030462	3	1	0
NC_030648	0	1	0
NC_030655	0	2	1
NC_030657	1	0	1
NC_030658	1	0	0
NC_030659	1	0	0
NC_030660	1	0	0
NC_030661	0	1	1
NC_030662	0	1	1
NC_030663	1	1	0
NC_030654	4	1	1
NC_030651	0	1	1
NC_030650	0	2	2
NC_030649	0	1	0
NC_030653	1	0	0
NC_030693	1	1	1
NC_030697	0	1	1
NC_030699	1	2	5
NC_030701	4	2	2
NC_030745	1	0	0
NC_030744	0	2	1
NC_030742	2	2	3
NC_030749	2	1	4
NC_030748	1	2	6
NC_030746	2	1	3
NC_030747	1	0	0
NC_030750	1	0	0
NC_030752	1	0	0
NC_030793	1	1	1
NC_030801	5	2	1
NC_030800	4	3	3
NC_030799	6	1	1
NC_030798	5	0	1
NC_030797	5	3	1
NC_030796	6	1	1
NC_030795	5	0	3
NC_030794	1	1	1
NC_030838	3	2	2
NC_030837	2	1	1
NC_030840	0	1	1
NC_030847	1	0	0
NC_030839	5	1	4
NC_030844	1	2	1
NC_030843	1	0	0
NC_030922	2	0	0
NC_030926	4	1	2
NC_030938	1	0	0
NC_030864	0	3	1
NC_030863	0	3	1
NC_030862	1	0	0
NC_030861	1	0	0
NC_030873	2	2	2
NC_030876	1	0	0
NC_030875	1	0	0
NC_030872	1	0	0
NC_030871	1	1	0
NC_030870	1	0	0
NC_030869	1	1	1
NC_030868	1	2	1
NC_030867	2	0	0
NC_030877	1	1	0
NC_030882	1	0	0
NC_030878	1	0	0
NC_030879	1	0	0
NC_030866	1	0	0
NC_030865	0	1	1
NC_030887	0	3	3
NC_030888	0	1	1
NC_030891	0	2	2
NC_031093	3	3	2
NC_031088	4	2	0
NC_031141	0	1	1
NC_031142	1	1	0
NC_031083	5	1	0
NC_031138	0	1	1
NC_031139	0	2	1
NC_031136	0	3	1
NC_031135	0	1	1
NC_031079	5	1	0
NC_031130	1	0	0
NC_031134	1	0	0
NC_031106	1	1	0
NC_031105	1	2	0
NC_031089	4	1	2
NC_031221	0	1	1
NC_031222	1	0	0
NC_031217	2	2	1
NC_031218	1	0	0
NC_031220	1	0	0
NC_031216	4	6	1
NC_031215	4	3	2
NC_031214	1	4	2
NC_031244	3	3	1
NC_031225	5	3	1
NC_031283	4	6	1
NC_031282	6	0	0
NC_031278	5	2	1
NC_031295	1	0	0
NC_031298	1	0	0
NC_031276	1	2	0
NC_031293	1	0	0
NC_031294	1	1	0
NC_031287	0	2	1
NC_031292	0	2	1
NC_031291	1	0	0
NC_031288	0	3	1
NC_031248	3	3	1
NC_031275	2	3	1
NC_031273	3	1	0
NC_031272	4	2	2
NC_031270	3	4	1
NC_031268	2	1	0
NC_031284	0	1	1
NC_031285	1	1	0
NC_031259	1	2	2
NC_031240	3	2	2
NC_031236	4	2	1
NC_031232	4	4	2
NC_031227	4	2	2
NC_031301	5	0	0
NC_031313	0	1	1
NC_031316	0	1	1
NC_031314	1	0	0
NC_031304	3	1	1
NC_031303	4	3	2
NC_031309	0	1	1
NC_031312	1	1	0
NC_031308	0	1	1
NC_031307	1	0	0
NC_031302	5	0	0
NC_031306	2	2	5
NC_031305	4	1	1
NC_031320	0	2	1
NC_031321	0	1	1
NC_031317	1	0	0
NC_031318	0	1	1
NC_031326	2	3	2
NC_031327	1	1	1
NC_031336	0	1	1
NC_031338	1	0	0
NC_031339	1	1	1
NC_031340	1	2	5
NC_031341	0	1	1
NC_031342	2	0	0
NC_031448	1	2	5
NC_031453	1	2	1
NC_031451	1	3	4
NC_031449	0	1	1
NC_031450	3	1	2
NC_031458	3	0	3
NC_031459	2	1	0
NC_031454	1	1	1
NC_031455	3	0	2
NC_031456	3	0	3
NC_031457	2	0	0
NC_031452	2	1	3
NC_031461	1	1	1
NC_031464	0	2	2
NC_031463	0	2	2
NC_031462	1	2	0
NC_031466	2	3	4
NC_031670	2	0	0
NC_031695	2	2	3
NC_031692	0	1	3
NC_031687	2	0	0
NC_031690	4	1	1
NC_031691	4	1	1
NC_031688	2	0	0
NC_023483	1	0	0
NC_031747	2	4	4
NC_031758	1	1	1
NC_031759	2	0	0
NC_031762	0	2	1
NC_031757	3	1	1
NC_031752	0	1	1
NC_031756	5	1	1
NC_031754	2	1	4
NC_031750	1	0	0
NC_031749	1	0	0
NC_031751	0	3	2
NC_031753	1	2	0
NC_031760	2	1	5
NC_031766	1	0	0
NC_031763	1	0	0
NC_031764	2	1	3
NC_031765	1	2	1
NC_031761	119	29	37
NC_031800	2	4	6
NC_033737	2	2	3
NC_033464	59	36	27
NC_031955	4	1	1
NC_032004	2	2	3
NC_031961	2	2	3
NC_031960	2	0	0
NC_031958	0	5	0
NC_031957	0	7	0
NC_031988	3	3	2
NC_032005	2	2	4
NC_032006	2	1	3
NC_032087	1	0	0
NC_032106	1	1	1
NC_032104	5	0	0
NC_032107	6	3	2
NC_032118	1	4	5
NC_032114	0	1	1
NC_032115	1	1	1
NC_032112	1	1	1
NC_032119	1	0	0
NC_032120	2	2	5
NC_032116	0	2	1
NC_032113	1	2	1
NC_032117	2	2	1
NC_032150	0	1	1
NC_032149	1	1	0
NC_032121	1	0	0
NC_032127	2	4	2
NC_032133	0	1	1
NC_032134	0	1	1
NC_032154	0	1	1
NC_032155	0	1	1
NC_032131	0	1	1
NC_032132	1	0	0
NC_032128	1	0	0
NC_032130	0	3	1
NC_032148	1	0	0
NC_032146	1	0	0
NC_032147	0	1	1
NC_032143	1	0	0
NC_032145	1	0	0
NC_032144	0	2	1
NC_032140	0	1	1
NC_032141	1	0	0
NC_032142	1	0	0
NC_032124	5	0	1
NC_032138	1	0	0
NC_032139	1	0	0
NC_032136	1	0	0
NC_032137	1	1	0
NC_032135	1	0	0
NC_032153	1	0	0
NC_032151	1	0	0
NC_032152	1	1	0
NC_032161	0	1	1
NC_032162	0	2	1
NC_032164	1	0	0
NC_032165	2	0	0
NC_032166	1	0	0
NC_032167	0	1	1
NC_032168	1	0	0
NC_032169	1	0	0
NC_032170	1	1	0
NC_032163	0	1	1
NC_032158	1	0	0
NC_032159	1	0	0
NC_032160	1	0	0
NC_032157	1	0	0
NC_032156	1	0	0
NC_032129	2	0	0
NC_032172	1	0	0
NC_023484	1	0	0
NC_023485	3	0	1
NC_023486	0	1	1
NC_023487	0	1	1
NC_023488	0	1	1
NC_023489	0	1	1
NC_023490	1	0	0
NC_023491	0	1	1
NC_023492	0	1	1
NC_023493	0	1	1
NC_023494	1	1	0
NC_023495	0	1	1
NC_023496	5	3	1
NC_003639	0	1	1
NC_032122	0	3	2
NC_032125	2	0	0
NC_032123	4	1	1
NC_032682	1	1	1
NC_032726	1	2	2
NC_032208	1	1	1
NC_032252	1	1	1
NC_032240	1	1	2
NC_032182	0	2	2
NC_032189	1	2	1
